filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,label
68002002.wav,0.714499354,0.013435982,3954.650445,3243.811323,8207.970798,0.187909526,-258.6614075,43.22294998,11.01534462,21.24459076,7.068324089,14.42789841,3.538642883,15.2243948,1.342330694,12.65069389,-0.537234366,12.30522728,-1.687743783,11.10363483,-3.579175949,10.07233238,-4.286657333,8.258006096,-3.951600075,8.24892807,Narwhal
68002003.wav,0.676011503,0.011758257,3828.90271,3193.20962,7962.42282,0.170134514,-280.6109009,44.9851799,12.44647026,24.75322342,6.860983849,19.24215889,4.303712368,15.16834641,0.02200667,12.17779636,-2.318664789,11.87358665,-1.059618115,11.05137157,-2.890219688,10.27840519,-4.500776291,9.01864624,-4.567581654,6.962816715,Narwhal
68002004.wav,0.711588562,0.011937679,3876.109165,3192.015901,7970.758254,0.147720829,-283.4090271,38.9754715,11.00256062,26.81558037,6.634600639,20.90205956,3.207394361,16.53578186,2.040320396,14.15476418,-0.248141572,12.47092152,-0.651522756,12.07333946,-3.288850307,10.4785223,-3.796939611,10.43582058,-2.042945862,9.070536613,Narwhal
68002005.wav,0.755180597,0.014009464,4310.337064,3173.889004,8290.109548,0.258489793,-241.1507416,31.50387192,10.2632246,21.12273598,3.033978224,18.8684845,2.348731518,15.48105335,0.355067194,13.7651329,-0.875065088,11.49458027,-3.514098167,9.54643631,-3.158713341,11.17032719,-4.177181244,9.108830452,-3.745699406,8.345500946,Narwhal
68002006.wav,0.722408414,0.016143128,4827.328493,3208.90864,8633.772524,0.354704826,-238.3207245,18.27001953,20.79396057,19.15063477,6.463348389,19.4201622,0.921144128,14.19718456,-1.28988421,15.04771805,-1.704070807,11.60350895,-1.996898651,10.93872929,-4.145806789,10.24632549,-3.561860561,8.084728241,-5.243494987,9.573389053,Narwhal
68002007.wav,0.751988411,0.016711788,4316.478892,3133.041631,8208.665417,0.285479146,-224.4724274,31.46577835,12.15325642,21.39356232,-0.186351106,19.37992668,-0.859073699,14.42470741,-0.23435992,12.39400482,-1.155808806,10.9338026,-5.032651901,12.23234081,-3.328649998,11.31949711,-4.353290558,8.996620178,-4.1203022,8.209295273,Narwhal
68002008.wav,0.751933932,0.014363592,4439.272251,3120.968425,8169.766728,0.253843246,-267.937439,19.56751633,23.00278282,31.20450401,1.449669719,24.52475929,1.481294155,17.6993618,2.207757235,13.07149506,-0.477371037,10.92542362,-1.202390432,9.835000992,-2.716426611,9.509589195,-2.752865314,9.071230888,-4.203151703,8.11177063,Narwhal
68002009.wav,0.658328533,0.010961271,4115.578149,3336.128004,8428.68613,0.171063823,-296.4809875,37.9510498,19.75611877,22.39273834,7.459462166,18.90411758,6.422473907,15.48398685,2.682703257,12.02382851,-1.257569313,12.67388058,-1.979677558,10.40853691,-3.264241695,9.746976852,-4.620077133,10.41607666,-4.011992455,7.67703104,Narwhal
6800200A.wav,0.770062506,0.016424347,3744.814515,3240.305149,8045.25619,0.191918158,-228.8029938,56.57828903,15.81984234,16.10832405,3.195235252,15.72259426,2.142458439,13.61611271,0.170677871,10.7145052,-2.782277584,10.38808918,-2.150556803,10.21695042,-5.307631016,8.747272491,-3.921784163,7.81497097,-5.325608253,7.549116135,Narwhal
6800200B.wav,0.734053075,0.020005092,4260.255491,3138.459318,8174.629064,0.305955456,-196.7349548,37.01144791,9.8511343,17.59329414,2.050686359,15.76995564,-0.027329369,12.27963066,0.529158294,11.87578201,-4.211285114,10.58955193,-3.19547224,11.99389172,-3.917712688,9.755057335,-4.157529831,7.778094292,-5.415157318,7.369203568,Narwhal
6800200C.wav,0.635466456,0.014043416,4795.42716,3206.329718,8419.482422,0.326392389,-258.6897888,18.76832771,25.45345688,23.68847656,6.11049366,22.22852325,2.623682976,19.52233696,-2.055520535,15.96870041,-4.855971336,14.25337696,-4.681323051,12.46344376,-4.331769466,9.569303513,-2.805397511,7.427110195,-2.643287897,5.714763165,Narwhal
6800200D.wav,0.767711043,0.020339997,3741.50398,3099.125749,7727.120479,0.203904675,-201.8173981,51.2476387,6.527712822,21.6682682,4.352935791,17.66965103,-1.384723306,12.31774998,-3.525033474,10.06987286,-3.666872501,10.73880386,-2.992254496,9.109951973,-4.638808727,8.464698792,-3.958283424,8.357599258,-5.186783314,7.991036415,Narwhal
6800200E.wav,0.599210858,0.019091181,4724.499615,3136.57274,8349.846821,0.327203566,-223.1888733,25.4584198,20.45742035,18.78830147,4.541121483,21.14336586,-3.805269718,18.24962616,-3.597612619,13.60492706,-2.680305958,10.80862617,-1.827817798,8.619921684,-1.674313426,8.781502724,-2.097532272,8.228856087,-3.577476263,9.152676582,Narwhal
6800200F.wav,0.72306937,0.018074039,4536.478298,3187.120168,8349.673167,0.267200101,-216.9868622,28.65055656,16.51608658,19.00963783,4.489542484,19.73048973,-0.595236659,13.63960838,-2.6807096,15.20611382,-2.120979786,11.68889713,-1.762605429,9.003211975,-2.148412943,8.601566315,-2.244295359,6.50561285,-3.671308994,7.674278736,Narwhal
6800200G.wav,0.673611701,0.012686982,4564.367999,3181.669454,8260.761876,0.303955078,-262.4693909,23.6400795,20.58106422,23.10765839,4.776551723,21.41122246,1.535969853,16.76580238,-2.657298088,15.96137047,-2.758660078,11.00692463,-1.652211428,9.354903221,-2.220083714,9.072198868,-1.649170399,8.454369545,-2.527918339,4.723144531,Narwhal
68003001.wav,0.700881243,0.011394429,4485.046878,2604.586302,7814.714534,0.345063993,-303.4790039,-75.7207489,-104.4499359,-24.98856926,-13.79183578,13.8565321,-2.981147289,12.80074883,3.983621836,17.8656292,-0.223259181,11.69425583,-2.082888126,12.38330269,-1.570716023,11.71627808,-1.362826347,10.09224415,-3.105398178,9.344670296,Narwhal
68003002.wav,0.730386734,0.011404673,4576.814683,2645.378652,7940.889617,0.346128402,-300.1871643,-74.4179306,-100.9904938,-26.80113602,-12.72739601,13.87668896,-1.355256319,14.21042156,2.634149075,17.89313507,0.413717151,11.20084667,-1.889255881,9.047978401,-0.867905021,10.87384129,-0.905641258,10.64879894,-4.103162766,9.756364822,Narwhal
68003006.wav,0.691966653,0.010286073,4467.163588,2614.238285,7787.427697,0.338848407,-310.7461548,-69.97078705,-100.2603149,-23.10826683,-11.1911993,15.58103561,-2.883416176,14.47543716,3.229469776,17.07580376,0.501171768,9.782484055,-2.617122173,10.13185978,-1.795400143,11.71380997,-3.127418995,10.41108513,-4.027329922,8.93680191,Narwhal
68003007.wav,0.7160694,0.009933167,4488.821981,2621.078325,7824.144569,0.337934445,-313.8587646,-71.02765656,-100.905365,-22.75986671,-11.25851154,14.64712143,-1.607024074,14.91832066,3.511554003,16.50041389,0.174410477,9.631014824,-2.723753214,11.61707592,-1.066808939,12.59534168,-3.248765469,10.02671719,-3.538630486,9.933409691,Narwhal
68003008.wav,0.709897518,0.011744683,4495.805626,2579.893501,7750.990258,0.341423717,-300.9681702,-74.89295959,-103.6155167,-24.12973213,-14.25398159,14.26045036,-4.094717503,15.47196293,3.180272341,16.03795624,1.5228616,10.89107609,-1.892711639,10.36053181,-2.575418711,13.85435867,-2.77191782,11.09669113,-4.102787495,8.771328926,Narwhal
68003009.wav,0.715867341,0.010334632,4433.863156,2611.577527,7802.277914,0.331669154,-309.8303528,-68.99501038,-101.9441376,-22.22907448,-11.32721043,14.14358997,-0.699616194,14.4654417,3.410436153,17.78303528,-1.260586381,11.33644104,-3.446944952,10.19233513,-3.047552824,11.72862911,-2.24145174,10.90253162,-3.373020411,9.184437752,Narwhal
6800300B.wav,0.745344758,0.011803926,4475.463857,2620.230886,7863.960512,0.334984564,-297.3963013,-72.0611496,-103.484169,-25.14740372,-14.09592724,13.98220539,-1.081829309,14.718853,4.569464207,14.81725407,-0.360467523,10.14712429,-1.980386138,13.22564316,-2.370647192,12.82871532,-3.858581305,9.282636642,-5.564948082,7.569704533,Narwhal
6800300C.wav,0.729465783,0.010199646,4395.293684,2590.33272,7716.180223,0.327227193,-312.0107422,-69.80704498,-103.6570969,-22.23267365,-11.96586514,15.78536892,-2.04444313,14.98682785,5.025634289,17.23634148,-0.654535055,9.80946064,-4.316663742,11.92228222,-1.824919224,13.19296455,-1.863238811,9.505313873,-4.474144459,8.822187424,Narwhal
68005004.wav,0.580850899,0.006205987,3677.028944,2703.861766,7122.106934,0.267290901,-318.2721252,59.46835709,-35.19679642,23.73091888,-24.35941124,29.584692,-22.02593613,30.10021782,-21.95383263,20.45426369,-23.37937546,23.30439568,-16.21881866,15.69120693,-20.71410179,14.77271366,-15.59027672,12.19626999,-14.88117218,9.354556084,Narwhal
6800500T.wav,0.451328367,0.008258047,3229.243351,2948.844754,7269.378662,0.181012835,-296.2661438,66.69223785,-15.9581356,-2.227232456,1.384420395,-0.08829575,-16.86919975,4.848053455,-4.435453892,14.96427822,-5.612196922,0.399223179,-7.352339268,5.895625591,-6.529471397,10.74233055,-1.122722626,11.42938423,-3.299965143,8.806547165,Narwhal
68040008.wav,0.708369195,0.003841516,4340.752339,2499.004051,7438.02169,0.300370066,-421.86203,-69.42429352,-81.79589081,21.5121212,11.30960655,25.3170929,5.070619583,19.46722031,5.885513783,18.82059479,-1.947054267,11.8874073,-1.361954212,13.52028942,0.926870048,12.94193649,-3.530926704,7.806873322,-6.239670753,6.955595493,Narwhal
6804000C.wav,0.731216431,0.003895789,4442.192791,2514.28998,7562.026869,0.316215183,-423.5797729,-74.71968842,-81.32437897,20.13083267,10.48044205,24.89566803,4.690407276,21.22374535,5.5288167,16.26073647,-0.2581622,13.57234859,-0.151150674,15.28034687,0.213414252,13.1276989,-2.997593403,8.053393364,-6.273277283,6.761878014,Narwhal
6804000D.wav,0.719406486,0.004032576,4400.101806,2491.747543,7468.57447,0.315906389,-420.7824097,-75.07512665,-83.12081146,20.62708092,10.6834259,25.16058731,4.402780056,21.28967667,5.359698772,16.44005394,-0.288908601,13.52796745,0.167126939,14.58128166,0.132419512,13.29555893,-3.139513016,8.268589973,-6.103509426,6.394440174,Narwhal
6804000F.wav,0.74917531,0.003728504,4288.57815,2505.318988,7370.507813,0.27961077,-414.2640076,-59.30522537,-79.87735748,17.00147057,6.585142612,25.88559151,9.943457603,25.03854942,6.22751236,14.6352787,-4.239447117,10.70323658,-0.871653259,14.83814049,0.135859385,14.63340282,-1.010149598,8.707707405,-5.109223366,6.974670887,Narwhal
6804000G.wav,0.730946302,0.003438035,4317.351082,2513.483372,7405.883789,0.276994978,-429.8259277,-64.66404724,-77.25545502,24.69024467,12.9057951,25.6458931,6.900496006,21.40802956,5.149067879,15.46129322,-2.38944602,12.54593182,0.565552771,13.99962902,0.679617822,13.06471825,-1.429267764,8.851768494,-7.046797276,5.600304127,Narwhal
6804000H.wav,0.752596796,0.003804907,4363.30951,2506.668222,7424.468994,0.289957682,-419.1600342,-66.85160828,-77.24497986,24.40958405,12.71191406,24.38715172,4.02914238,21.88477325,6.051767826,17.28326988,-1.278336883,13.40497208,1.183530688,13.84009647,-0.716790855,11.1958313,-2.424333811,10.46193314,-5.529091358,7.690001011,Narwhal
6804000J.wav,0.735184431,0.003821289,4338.62449,2494.539725,7401.177246,0.301396484,-423.2510071,-69.57027435,-81.14453888,22.69124794,12.08367825,24.80730247,3.869766474,18.92813301,5.155188084,16.56283188,-0.352422982,13.57717609,0.12974219,13.86324596,-0.770885646,11.87618637,-3.446918726,9.129383087,-3.485265493,8.473501205,Narwhal
6804000K.wav,0.695657551,0.00374258,4357.729508,2515.297007,7463.212447,0.29103782,-423.3834839,-67.93426514,-79.65126038,21.89199638,11.1289835,23.62983513,5.648824692,22.44732475,6.15802002,15.41852093,-1.712839007,13.09485531,1.063164234,14.83972836,1.119349837,12.66368484,-3.495362043,8.551230431,-4.609993458,7.021552563,Narwhal
6804000M.wav,0.718357861,0.004176314,4373.730315,2478.18169,7426.923644,0.307773806,-418.744873,-74.62313843,-82.24290466,23.58827782,12.38241959,24.1248703,3.103451729,20.65583801,5.908424854,17.17856216,-0.89643681,13.10577011,-0.075130016,15.20069122,-0.63049978,12.50174427,-0.811788976,8.102300644,-5.851058483,6.120684147,Narwhal
6804000N.wav,0.717036128,0.00397507,4399.458516,2487.852921,7456.215197,0.31239611,-420.4438171,-73.53369904,-81.32382965,21.94804573,10.79335403,24.97544479,2.928218842,20.18060875,5.173217773,16.89559555,-0.391370237,13.5431757,-1.386419773,13.61881638,0.099802963,13.29655457,-1.825681925,7.998809814,-6.561684608,6.822425842,Narwhal
6804000Q.wav,0.743358791,0.004084779,4442.492621,2502.335432,7531.858943,0.313016451,-418.6820984,-74.88446808,-81.1652298,22.58456612,11.89719772,24.75732231,3.948541164,21.21806526,5.199223042,17.03632736,0.18578206,14.34246159,-0.168261349,13.36048889,0.637490034,12.7722435,-3.25720644,7.902155876,-6.431342602,7.08081913,Narwhal
6804000R.wav,0.724961519,0.004172943,4432.745676,2501.337484,7543.738,0.317026947,-416.9689636,-76.45419312,-82.11212158,21.90086365,12.55598259,24.81574059,5.135509491,21.81561852,5.355826378,15.37420177,-0.754415989,13.68202782,-0.122958951,13.92426682,0.10191901,12.99847794,-3.939484358,7.80944252,-5.731152534,6.852213383,Narwhal
6804000S.wav,0.706623018,0.004263706,4509.107283,2523.95067,7664.169958,0.331243585,-415.3503723,-78.67217255,-81.39709473,20.06773186,11.9945364,24.1144619,3.364365578,21.99482155,6.251737595,16.60586739,-1.734623313,14.346035,1.137308955,14.12785625,-1.406648993,12.84654999,-2.156545877,8.678320885,-6.887167454,6.620975971,Narwhal
75014001.wav,0.452989966,0.070677504,2929.208624,2874.587862,6709.850287,0.121282762,-115.5674896,71.71747589,-10.90151501,3.45949626,-8.850299835,4.38034296,-6.578773022,17.5120945,6.403354168,17.85120773,2.714775085,17.50126839,-3.310795546,7.543770313,-1.42584753,13.82255077,-6.454199314,5.183825493,1.287541747,13.14276409,Narwhal
75014002.wav,0.427061051,0.088260204,2598.440087,2497.866296,5384.516365,0.128496724,-82.59592438,82.44580078,-28.80651093,2.369104624,-20.6310997,7.253047466,-9.635314941,-2.916531086,-8.546923637,14.77719975,4.639819145,16.30649376,2.177848101,13.11309719,1.203704834,15.86087513,-3.53346324,8.864574432,-2.790005445,6.691843987,Narwhal
75014003.wav,0.282097578,0.09042614,2726.717435,2436.906341,5464.223948,0.18257781,-95.44287109,75.77335358,-38.11594772,-0.594813108,-14.81645584,3.837769985,-4.315659523,13.61265755,-8.487553596,10.46727943,8.052049637,19.21886063,-5.020696163,9.801352501,2.594967842,15.99423695,-5.388309479,8.640232086,-1.859691739,1.183169842,Narwhal
75014004.wav,0.373741657,0.093857057,2648.966176,2382.117845,5310.192084,0.151422316,-70.10222626,74.72528839,-48.74491882,-3.534413815,-4.633869171,18.52503967,-7.074864388,1.781297088,-7.395582199,21.0404129,8.479836464,8.306984901,-10.20798206,10.66603661,6.124258041,14.08941555,-4.945614815,4.990849018,-6.044904709,9.578562737,Narwhal
75014005.wav,0.516131401,0.074432217,2909.919956,2541.352898,5844.18079,0.155675088,-83.75239563,66.39819336,-38.3691864,3.530589104,-20.40195084,6.418282509,2.020606756,16.525877,2.636172771,23.06605148,4.947434902,11.35035324,-3.724339962,14.22118664,-3.395163298,6.981877804,-2.215195656,9.732210159,-4.122615337,10.77976799,Narwhal
75014006.wav,0.567728817,0.065608665,2791.444799,2678.34206,6081.046024,0.136899887,-104.3340683,76.78868866,-25.88338089,-2.256835461,-16.39679527,-0.483775109,-5.516699791,21.12104034,8.378077507,18.22250175,1.601254344,17.85744095,-1.964811563,7.435380936,-2.591434717,12.56044483,-4.548089981,8.503870964,-0.996398687,10.79611015,Narwhal
75014007.wav,0.525460839,0.062034715,3031.941807,2708.7985,6515.704149,0.155887727,-104.2051697,63.25065231,-33.36921692,-0.558624625,-5.764954567,15.55479813,-5.701268196,16.72365761,7.803643227,21.76385307,-3.444251299,9.222485542,-2.529574633,13.59753132,-1.020714402,7.387753963,-4.79775095,13.1464262,-1.130486488,9.854671478,Narwhal
75014008.wav,0.547261059,0.059797186,3121.646221,2589.533747,6240.287535,0.178844821,-102.8226242,54.58406067,-39.4775238,16.68651772,0.745782256,6.970307827,-0.569566309,17.76387596,3.588358164,19.33857918,-3.766551495,12.42294025,0.988697886,10.37252426,-4.807002544,8.220666885,0.354955286,12.7149868,-5.359424114,10.79122162,Narwhal
75014009.wav,0.522983551,0.057778973,3049.236533,2796.414244,6664.005403,0.145051033,-114.1919861,65.62902069,-24.60112572,4.531914711,-5.855655193,9.847615242,5.319851398,19.70149422,-4.208676815,12.1943264,2.016534567,15.397542,-1.171177387,11.58379555,-3.215908289,8.429524422,-0.284436911,11.77196693,-4.438031673,8.227374077,Narwhal
7501400A.wav,0.525609791,0.049528759,3258.597488,2907.740858,7109.256474,0.160093246,-130.2224121,62.63234711,-12.22789097,8.600308418,-4.469354153,3.986738205,-2.607465029,23.93686104,-0.049376648,8.107481956,-0.217036545,15.12687016,-8.299403191,8.133515358,3.855470896,12.81195164,-7.394921303,10.93099117,2.663845778,9.840865135,Narwhal
7501400B.wav,0.555348039,0.055532522,3117.057875,2893.167679,6926.571557,0.127457157,-132.4085999,63.64863968,-14.63451099,8.979955673,0.217117131,9.108664513,-0.723818541,25.46518898,2.455393553,7.204023361,0.030362027,20.2030735,-3.869673491,6.572877884,0.70857209,14.57666779,-7.11631155,9.034749985,4.000275612,12.35609627,Narwhal
7501400C.wav,0.445563823,0.064589173,2988.680141,2645.691377,6274.323888,0.162676411,-99.53437042,65.04292297,-34.04456711,4.957340717,-5.961492538,5.507661819,3.950000048,26.58841133,-8.224467278,3.869143963,-1.312973976,14.93444157,4.177713871,16.26680374,-3.597193241,9.057984352,-2.420641422,9.536755562,-3.087384939,11.38515568,Narwhal
7501400D.wav,0.597742975,0.065020964,3114.607783,2570.395079,6132.968829,0.183814264,-90.0978775,57.59792328,-37.08440018,16.94789124,-4.064734936,8.446557999,-4.39262867,12.6044836,-2.555145979,9.893238068,-2.425996065,14.3200798,-0.702795565,12.52750969,-1.122126222,11.60938454,-2.594388008,9.458971024,-4.644252777,8.303887367,Narwhal
7501400E.wav,0.464475334,0.085574381,3095.770167,2462.613118,6014.015247,0.186106036,-82.07724762,52.66683197,-43.72917175,17.72597885,-4.895946503,3.961930752,2.79453969,29.43781281,-6.516517162,6.540036678,-1.305962801,12.14658737,-3.204096794,12.32410145,1.845809221,13.37417603,-3.445216417,7.244234562,0.66106534,14.65627956,Narwhal
7501400F.wav,0.492849201,0.059869051,3118.976254,2722.151126,6605.483713,0.154131489,-108.2700882,62.01415253,-27.59177971,7.359414101,-4.223801136,7.553002834,-0.427317828,27.62130547,-3.725556612,1.199275374,-3.459853888,16.70380974,-3.477993727,10.99250603,3.3274858,12.89486504,-5.697085857,9.8295784,2.329549074,12.01263332,Narwhal
7501400G.wav,0.487662047,0.083700843,3277.072132,2625.663964,6474.026981,0.180624685,-87.0634613,49.49121094,-33.13584137,21.34120178,1.06315434,5.216669083,-3.666913986,21.76462746,-2.993905067,6.696043491,-3.439126015,17.5645752,-6.426778793,11.69504261,3.750660181,13.46171474,-4.650193214,6.02041626,-1.563960075,9.304852486,Narwhal
7501400H.wav,0.697876453,0.049764227,3344.879403,2911.482467,7139.298765,0.163141066,-124.3162918,57.45293427,-13.93735409,12.20248508,-8.129910469,9.413801193,4.445930004,14.49946308,-6.030142307,14.89364338,-0.492930144,13.76098919,-0.035572145,12.76563072,-1.143785357,11.47964573,-2.306653976,9.773752213,-4.69452095,8.692538261,Narwhal
7501400I.wav,0.622408152,0.054267883,3222.208495,2891.568471,6968.075069,0.142373362,-119.8501053,61.05451584,-16.22654343,4.491075516,-9.159275055,16.50788116,-0.902661741,8.776492119,-3.937222242,13.12674236,4.286522388,18.60150337,0.14865391,12.27071667,-3.832338572,13.35168743,-1.8537606,7.01420784,-3.494899035,12.50059223,Narwhal
7501400J.wav,0.633548021,0.053635366,3182.903392,2964.778998,7112.729571,0.140979398,-125.5406418,66.07574463,-11.20605755,0.855826139,-6.078001499,15.78953838,0.08470799,9.60843277,-6.289027691,12.44382954,0.335141271,15.99665165,1.586065888,14.05564785,-0.124921195,10.80884933,-1.763370514,11.25010204,-5.247652531,6.288279057,Narwhal
7501400K.wav,0.398671597,0.069751263,3359.318775,2728.380159,6792.683657,0.187539378,-92.13632202,50.63864136,-29.46352959,7.738939762,-12.15502167,13.26018906,4.538854122,17.58333588,1.820820689,12.01136494,-9.586754799,18.06443024,-2.386039257,11.04687881,2.043997288,11.86071587,-3.567970276,8.525164604,-5.281702042,16.08757782,Narwhal
7501400L.wav,0.606233835,0.050232302,3244.363459,2948.26698,7127.490234,0.135348412,-133.2640381,60.64847183,-13.56452274,2.274806261,-13.71991825,10.38416576,7.82177639,20.68869781,0.385081321,13.56739426,-6.072005749,9.525490761,2.434298754,16.9953022,1.06428051,14.30912685,-2.246462584,8.627759933,-2.142449617,9.754500389,Narwhal
7501400M.wav,0.618721366,0.044615354,3283.643242,2929.802789,7147.634199,0.15719506,-129.3241577,61.37283707,-16.39694405,1.428155661,-11.69933319,14.40035725,8.065380096,17.98792458,-0.537123144,11.34529495,-6.45255518,11.02060604,-0.779617786,14.46630383,2.098343611,15.13491058,-2.92006135,9.204624176,-3.470371485,7.527220249,Narwhal
7501400N.wav,0.495072603,0.06544131,3108.863694,2579.37464,6069.411149,0.171638735,-96.27799988,59.16166687,-35.7582016,12.01977253,-9.742518425,8.125520706,4.277227879,14.57439995,1.796602607,12.42080307,-9.528657913,15.90073872,-1.032895088,7.592939854,0.318598568,17.5697403,0.733221829,8.893184662,-7.252425671,8.096349716,Narwhal
7501400O.wav,0.505010843,0.062741019,3381.654226,2652.022512,6512.925671,0.212063697,-94.42131042,50.36047745,-29.61332512,10.48114109,-18.02136993,16.06830788,5.391087055,10.71609402,2.20843482,13.36136055,-12.62257481,14.51266384,1.528390288,8.082732201,0.031779066,14.068717,3.11096096,14.52440166,-7.66950798,7.457977772,Narwhal
7501400P.wav,0.452769041,0.057180479,3524.619972,2812.86178,7059.764837,0.218497984,-117.1390762,48.40673828,-19.12141991,11.40419865,-10.25779343,16.90743065,0.811784148,13.88321781,1.583017707,15.30610085,-4.815231323,11.09928513,0.280588448,13.73561668,-3.855952263,13.76655769,-0.512741148,8.931265831,-5.30394125,6.353094101,Narwhal
7501400Q.wav,0.593691111,0.062177375,3268.97705,2835.938093,6749.269941,0.131717805,-121.9265518,55.92359924,-13.6015358,16.42015266,-8.71254921,17.78822136,3.332784891,4.521305084,-8.421571732,10.5625906,0.377113163,15.84945965,-2.503067493,11.46459007,-0.729500175,15.35152149,-1.25769949,13.33546925,2.362596273,6.443118095,Narwhal
7501400R.wav,0.559061885,0.057730749,3231.29037,2748.882178,6553.039945,0.152170489,-115.487709,60.26700592,-14.95941353,13.89945602,-18.32274055,15.50994015,11.63343906,5.83987093,-7.103135586,12.46447277,-6.48188448,18.0542984,1.024325848,7.654746056,-0.905023575,11.98437691,-1.548324108,16.8471489,-1.773408175,6.027169228,Narwhal
7501400S.wav,0.463791966,0.097365126,3167.974835,2453.694041,6056.907998,0.199399887,-58.48106003,53.37950516,-38.35977173,16.7358017,-21.41354752,-2.778852463,-13.37462425,20.58581161,-4.564486027,16.01517487,7.700044632,15.00344563,-2.768524885,7.466542721,-5.281965256,8.525776863,0.896906555,12.3002243,-3.617597818,10.54339123,Narwhal
7501400T.wav,0.519077897,0.054620158,3542.215282,2892.436798,7114.639774,0.243416079,-119.5363159,57.66393661,-10.15961456,5.523994923,-15.24220753,2.607493639,-7.427784443,19.75291634,-6.247193336,22.9841404,-3.689888954,14.22454357,1.915542841,8.236104012,-2.869224787,7.266681671,0.880013704,12.02128792,1.752487183,6.538852692,Narwhal
7501400U.wav,0.491303772,0.071266502,3016.548507,2661.058585,6357.330913,0.149414063,-116.3161545,61.62903214,-30.89487648,5.249364853,-8.158597946,7.19832468,-2.147164345,14.48240757,-1.946451306,18.13669586,-0.81329,12.02647018,-3.693954229,9.902345657,-2.508833647,13.1509304,1.118899822,14.35480022,-0.769324541,5.030593395,Narwhal
7501400V.wav,0.499896437,0.053612631,2890.588865,2705.095468,6359.935736,0.151926348,-120.4746857,71.4358139,-33.80026245,-12.4057703,-4.418271065,19.56311989,-0.131496146,9.725827217,-7.352143764,13.02735043,4.20962286,19.18720818,1.307143927,10.65996742,-3.608699083,6.642183304,-3.563091993,14.94905186,-0.287831038,8.237533569,Narwhal
7501400W.wav,0.392012894,0.098698519,3469.434529,2453.783204,6332.324613,0.237509451,-71.1440506,42.38776398,-29.43162727,27.18498993,-22.76344299,0.470885158,2.092542171,19.50680923,-13.80107021,19.74523735,6.222477913,2.338128567,-1.724825025,11.46931934,-7.639556408,8.278662682,0.278313488,8.571958542,-8.480788231,12.08052158,Narwhal
7501400X.wav,0.432709724,0.066275917,3149.523,2702.402025,6510.494503,0.166716545,-111.7042847,58.46581268,-27.41495132,7.149577618,-9.303279877,11.65932655,-0.998283863,16.39335251,0.434147298,15.76063633,0.316777438,10.58390331,-3.003199577,16.07247162,0.021794565,9.062085152,-2.487312555,8.664528847,-3.188684702,12.14434242,Narwhal
7501400Y.wav,0.516455293,0.073978789,3153.648737,2664.282789,6467.254442,0.179033833,-79.58116913,57.85452271,-34.8853035,1.241132259,-17.09253883,5.217227459,2.593650818,17.42317581,-4.444728374,17.80231857,2.400004387,13.27168655,-1.010442972,18.40534401,-2.195692539,5.9349823,-1.773200035,8.403260231,-7.23348093,11.77407074,Narwhal
7501400Z.wav,0.459886193,0.087939851,3759.50285,2752.344869,7184.275375,0.238257623,-63.85759354,30.3289566,-33.51745224,14.65357399,8.818853378,13.14962578,-16.3339653,8.507990837,-2.8989501,18.35423088,-2.587949038,11.49282837,2.000844002,13.73889637,-2.577585697,8.036992073,-4.79445076,11.06165218,-5.364108562,6.725141525,Narwhal
75014010.wav,0.581019521,0.057060793,3230.522099,2828.432453,6762.641365,0.144988029,-127.2545319,57.46280289,-21.63348961,7.667818546,-2.80148983,14.89914989,-1.865272999,11.72678566,1.452338338,15.05157471,-1.606755137,11.83714104,-0.781108856,17.02402687,1.27756989,11.46003532,-3.248647213,7.727027416,-3.118192434,9.701264381,Narwhal
75014011.wav,0.548709929,0.052918274,3289.874872,2851.118882,6914.415716,0.168488533,-118.7021484,59.35334015,-12.53360558,15.40762615,-14.8013916,-1.349690914,0.72347486,16.45270538,-4.920818329,12.69316578,-0.815416515,12.11234856,-0.824454665,14.44468212,-4.345339775,8.873135567,-3.032519579,8.803730965,-0.493285924,13.4296093,Narwhal
75014012.wav,0.464709699,0.054322034,3234.058755,2943.101869,7057.160014,0.138656124,-135.531723,61.26167297,-3.689122438,13.87386322,-13.78727627,2.442152262,-3.390363455,13.43815136,6.055285931,19.69033051,-1.735813498,11.68454456,-6.639783382,5.132773876,-2.178174734,15.7985487,2.918600082,16.64082146,-0.235975817,4.945571423,Narwhal
75014013.wav,0.695392549,0.048145868,3395.012324,3059.518618,7397.870857,0.139105028,-150.0292969,57.67509079,0.728995144,13.47959137,-3.910527945,11.27733517,-6.586339474,11.06127834,-2.767923832,12.46713161,-1.869193554,13.09063148,1.44304359,13.33883572,-1.228969097,10.79519272,-3.179393291,11.97920799,-1.687050819,9.085124969,Narwhal
